course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
in person	PHYS	PHYS261	Th 4:30pm 6:50pm	36	2	General Physics: Vibrations, Waves, Heat, Electricity and Magnetism (Laboratory)	Matt Severson	
in person	PHYS	PHYS261	F 9:00am 11:20am	36	5	General Physics: Vibrations, Waves, Heat, Electricity and Magnetism (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	M 3:00pm 5:50pm	36	5	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	M 6:00pm 8:50pm	36	11	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	W 4:00pm 6:50pm	36	1	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	Tu 10:00am 12:50pm	36	18	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	Tu 1:00pm 3:50pm	36	7	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	Th 11:00am 1:50pm	36	10	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS271	Th 2:00pm 4:50pm	36	18	General Physics: Electrodynamics, Light, Relativity and Modern Physics (Laboratory)	Matt Severson	
in person	PHYS	PHYS274	MWF 12:00pm 12:50pm	50	29	Mathematical Methods for Physics I	Raman Sundrum	
in person	PHYS	PHYS275	M 2:00pm 5:50pm	12	0	Experimental Physics I: Mechanics and Heat	Frederick Wellstood	
in person	PHYS	PHYS275	W 2:00pm 5:50pm	12	0	Experimental Physics I: Mechanics and Heat	Frederick Wellstood	
in person	PHYS	PHYS275	Tu 2:00pm 5:50pm	12	1	Experimental Physics I: Mechanics and Heat	Wendell Hill	
in person	PHYS	PHYS275	Th 2:00pm 5:50pm	12	1	Experimental Physics I: Mechanics and Heat	Wendell Hill	
in person	PHYS	PHYS405	W 12:00pm 12:50pm	20	4	Advanced Experiments	Peter Shawhan	
online	PHYS	PHYS102	TuTh 9:30am 10:45am	150	7	Physics of Music	Matt Severson	
online	PHYS	PHYS103	Th 11:00am 12:50pm	24	7	Physics of Music Laboratory	Andris Skuja	
online	PHYS	PHYS103	Th 3:30pm 5:20pm	24	0	Physics of Music Laboratory	Andris Skuja	
online	PHYS	PHYS103	F 10:00am 11:50am	24	1	Physics of Music Laboratory	Andris Skuja	
online	PHYS	PHYS103	F 12:00pm 1:50pm	24	1	Physics of Music Laboratory	Andris Skuja	
online	PHYS	PHYS103	W 3:00pm 5:00pm	24	1	Physics of Music Laboratory	Andris Skuja	
online	PHYS	PHYS103	W 1:00pm 2:50pm	24	0	Physics of Music Laboratory	Andris Skuja	
online	PHYS	PHYS105	TuTh 12:30pm 1:45pm	30	5	A Global Challenge: Energy and Climate Change	Jordan Goodman	M 1:00pm 1:50pm
online	PHYS	PHYS105	TuTh 12:30pm 1:45pm	30	12	A Global Challenge: Energy and Climate Change	Jordan Goodman	F 12:00pm 12:50pm
online	PHYS	PHYS115	MWF 1:00pm 2:50pm	20	1	Inquiry into Physics	Shabnam Jabeen	
online	PHYS	PHYS115	MWF 9:00am 10:50am	20	2	Inquiry into Physics	Arpita Upadhyaya	
online	PHYS	PHYS121	MWF 12:00pm 12:50pm	28	0	Fundamentals of Physics I	Ki-Yong Kim	M 10:00am 11:50am
online	PHYS	PHYS121	MWF 12:00pm 12:50pm	28	1	Fundamentals of Physics I	Ki-Yong Kim	M 2:00pm 3:50pm
online	PHYS	PHYS121	MWF 12:00pm 12:50pm	28	0	Fundamentals of Physics I	Ki-Yong Kim	Tu 9:00am 10:50am
online	PHYS	PHYS121	MWF 12:00pm 12:50pm	28	0	Fundamentals of Physics I	Ki-Yong Kim	Tu 3:00pm 4:50pm
online	PHYS	PHYS121	MWF 12:00pm 12:50pm	28	0	Fundamentals of Physics I	Ki-Yong Kim	W 5:00pm 6:50pm
online	PHYS	PHYS121	MWF 12:00pm 12:50pm	28	0	Fundamentals of Physics I	Ki-Yong Kim	W 3:00pm 4:50pm
online	PHYS	PHYS121	Tu 7:00pm 8:50pm	28	0	Fundamentals of Physics I	Negar Heidarian Boroujeni	Th 6:30pm 7:20pm
online	PHYS	PHYS121	Tu 7:00pm 8:50pm	28	0	Fundamentals of Physics I	Negar Heidarian Boroujeni	Th 6:30pm 7:20pm
online	PHYS	PHYS121	Tu 7:00pm 8:50pm	28	0	Fundamentals of Physics I	Negar Heidarian Boroujeni	Th 6:30pm 7:20pm
online	PHYS	PHYS121	Tu 7:00pm 8:50pm	28	0	Fundamentals of Physics I	Negar Heidarian Boroujeni	Th 6:30pm 7:20pm
online	PHYS	PHYS121	Tu 7:00pm 8:50pm	28	9	Fundamentals of Physics I	Negar Heidarian Boroujeni	Th 6:30pm 7:20pm
online	PHYS	PHYS122	MWF 1:00pm 1:50pm	24	0	Fundamentals of Physics II	Negar Heidarian Boroujeni	M 4:00pm 5:50pm
online	PHYS	PHYS122	MWF 1:00pm 1:50pm	24	10	Fundamentals of Physics II	Negar Heidarian Boroujeni	Tu 10:00am 11:50am
online	PHYS	PHYS122	MWF 1:00pm 1:50pm	24	4	Fundamentals of Physics II	Negar Heidarian Boroujeni	Tu 4:00pm 5:50pm
online	PHYS	PHYS122	MW 6:00pm 7:15pm	18	0	Fundamentals of Physics II	Negar Heidarian Boroujeni	M 7:30pm 9:20pm
online	PHYS	PHYS122	MW 6:00pm 7:15pm	24	9	Fundamentals of Physics II	Negar Heidarian Boroujeni	W 7:30pm 9:20pm
online	PHYS	PHYS122	MW 6:00pm 7:15pm	6	1	Fundamentals of Physics II	Negar Heidarian Boroujeni	M 7:30pm 9:20pm
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	W 5:00pm 6:50pm
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	M 4:00pm 5:50pm
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	Tu 10:00am 11:50am
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	W 1:00pm 2:50pm
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	Tu 12:00pm 1:50pm
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	M 7:00pm 8:50pm
online	PHYS	PHYS131	MWF 10:00am 10:50am	24	0	Fundamentals of Physics for Life Sciences I	Matt Severson	Th 7:00pm 8:50pm
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	M 12:00pm 1:50pm
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	Tu 5:00pm 6:50pm
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	Th 10:00am 11:50am
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	Th 5:00pm 6:50pm
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	W 10:00am 11:50am
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	Tu 7:00pm 8:50pm
online	PHYS	PHYS131	TuTh 2:00pm 3:15pm	24	0	Fundamentals of Physics for Life Sciences I	David Buehrle	W 7:00pm 8:50pm
online	PHYS	PHYS132	MWF 12:00pm 12:50pm	24	8	Fundamentals of Physics for Life Sciences II	David Buehrle	Tu 1:00pm 2:50pm
online	PHYS	PHYS132	MWF 12:00pm 12:50pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	Th 4:00pm 5:50pm
online	PHYS	PHYS132	MWF 12:00pm 12:50pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	M 4:00pm 5:50pm
online	PHYS	PHYS132	MWF 12:00pm 12:50pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	W 4:00pm 5:50pm
online	PHYS	PHYS132	MWF 12:00pm 12:50pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	Tu 4:00pm 5:50pm
online	PHYS	PHYS132	MWF 12:00pm 12:50pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	M 7:00pm 8:50pm
online	PHYS	PHYS132	TuTh 12:30pm 1:45pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	M 10:00am 11:50am
online	PHYS	PHYS132	TuTh 12:30pm 1:45pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	M 1:00pm 2:50pm
online	PHYS	PHYS132	TuTh 12:30pm 1:45pm	24	0	Fundamentals of Physics for Life Sciences II	David Buehrle	W 1:00pm 2:50pm
online	PHYS	PHYS161	MWF 3:00pm 3:50pm	30	0	General Physics: Mechanics and Particle Dynamics	David Buehrle	Tu 3:00pm 3:50pm
online	PHYS	PHYS161	MWF 3:00pm 3:50pm	30	0	General Physics: Mechanics and Particle Dynamics	David Buehrle	F 11:00am 11:50am
online	PHYS	PHYS161	TuTh 11:00am 12:15pm	30	8	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	Th 8:00am 8:50am
online	PHYS	PHYS161	TuTh 11:00am 12:15pm	30	3	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	Tu 2:00pm 2:50pm
online	PHYS	PHYS161	TuTh 11:00am 12:15pm	30	1	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	W 3:00pm 3:50pm
online	PHYS	PHYS161	TuTh 11:00am 12:15pm	30	14	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	W 4:00pm 4:50pm
online	PHYS	PHYS161	MWF 10:00am 10:50am	30	0	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	Th 3:00pm 3:50pm
online	PHYS	PHYS161	MWF 10:00am 10:50am	30	16	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	Tu 4:00pm 4:50pm
online	PHYS	PHYS161	MWF 10:00am 10:50am	30	1	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	W 12:00pm 12:50pm
online	PHYS	PHYS161	MWF 10:00am 10:50am	30	20	General Physics: Mechanics and Particle Dynamics	Hailu Gebremariam	W 3:00pm 3:50pm
online	PHYS	PHYS170	W 12:00pm 12:50pm	35	9	Professional Physics Seminar	Donna Hammer,Thomas Gleason	
online	PHYS	PHYS172	Tu 9:00am 9:50am	8	4	Succeeding in Physics: Applications, Resources and Concepts	Peter Shawhan	
online	PHYS	PHYS199M	MW 4:00pm 5:15pm	25	1	The Manhattan Project	Thomas Cohen	M 1:00pm 1:50pm
online	PHYS	PHYS199M	MW 4:00pm 5:15pm	25	0	The Manhattan Project	Thomas Cohen	M 2:00pm 2:50pm
online	PHYS	PHYS199M	MW 4:00pm 5:15pm	25	0	The Manhattan Project	Thomas Cohen	Tu 2:00pm 2:50pm
online	PHYS	PHYS199M	MW 4:00pm 5:15pm	25	2	The Manhattan Project	Thomas Cohen	W 1:00pm 1:50pm
online	PHYS	PHYS260	MW 4:30pm 5:45pm	31	4	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Andris Skuja	Tu 11:00am 11:50am
online	PHYS	PHYS260	MW 4:30pm 5:45pm	31	10	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Andris Skuja	W 10:00am 10:50am
online	PHYS	PHYS260	MW 4:30pm 5:45pm	30	10	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Andris Skuja	W 9:00am 9:50am
online	PHYS	PHYS260	MW 4:30pm 5:45pm	30	8	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Andris Skuja	F 3:00pm 3:50pm
online	PHYS	PHYS260	MW 3:00pm 4:15pm	30	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	Tu 8:00am 8:50am
online	PHYS	PHYS260	MW 3:00pm 4:15pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	Tu 9:00am 9:50am
online	PHYS	PHYS260	MW 3:00pm 4:15pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	Tu 11:00am 11:50am
online	PHYS	PHYS260	MW 3:00pm 4:15pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	F 2:00pm 2:50pm
online	PHYS	PHYS260	MW 3:00pm 4:15pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	W 12:00pm 12:50pm
online	PHYS	PHYS260	MW 3:00pm 4:15pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	M 4:30pm 5:20pm
online	PHYS	PHYS260	MW 3:00pm 4:15pm	30	1	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	W 4:30pm 5:20pm
online	PHYS	PHYS260	TuTh 2:00pm 3:15pm	30	1	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Rabindra Mohapatra	M 12:00pm 12:50pm
online	PHYS	PHYS260	TuTh 2:00pm 3:15pm	30	1	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Rabindra Mohapatra	W 11:00am 11:50am
online	PHYS	PHYS260	TuTh 2:00pm 3:15pm	31	4	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Rabindra Mohapatra	Tu 12:00pm 12:50pm
online	PHYS	PHYS260	TuTh 2:00pm 3:15pm	30	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Rabindra Mohapatra	F 1:00pm 1:50pm
online	PHYS	PHYS260	TuTh 2:00pm 3:15pm	30	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Rabindra Mohapatra	Tu 1:00pm 1:50pm
online	PHYS	PHYS260	TuTh 3:30pm 4:45pm	31	1	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	F 9:00am 9:50am
online	PHYS	PHYS260	TuTh 3:30pm 4:45pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	F 12:00pm 12:50pm
online	PHYS	PHYS260	TuTh 3:30pm 4:45pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	F 10:00am 10:50am
online	PHYS	PHYS260	TuTh 3:30pm 4:45pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	W 10:00am 10:50am
online	PHYS	PHYS260	TuTh 3:30pm 4:45pm	31	0	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Hailu Gebremariam	F 2:00pm 2:50pm
online	PHYS	PHYS260H	TuTh 2:00pm 3:15pm	25	11	General Physics: Vibration, Waves, Heat, Electricity and Magnetism	Rabindra Mohapatra	M 12:00pm 12:50pm
online	PHYS	PHYS270	TuTh 5:00pm 6:15pm	33	14	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Eun-Suk Seo	Th 2:00pm 2:50pm
online	PHYS	PHYS270	TuTh 5:00pm 6:15pm	33	4	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Eun-Suk Seo	Th 4:00pm 4:50pm
online	PHYS	PHYS270	TuTh 5:00pm 6:15pm	33	28	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Eun-Suk Seo	W 9:00am 9:50am
online	PHYS	PHYS270	W 1:00pm 1:50pm	34	1	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Howard Milchberg	
online	PHYS	PHYS270	W 2:00pm 2:50pm	34	0	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Howard Milchberg	
online	PHYS	PHYS270	F 2:00pm 2:50pm	34	2	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Howard Milchberg	
online	PHYS	PHYS270	F 3:00pm 3:50pm	34	17	General Physics: Electrodynamics, Light, Relativity and Modern Physics	Howard Milchberg	
online	PHYS	PHYS272	TuTh 12:30pm 1:45pm	54	0	Introductory Physics: Fields	Richard Greene	F 11:00am 11:50am
online	PHYS	PHYS272H	TuTh 12:30pm 1:45pm	54	0	Introductory Physics: Fields	Richard Greene	F 11:00am 11:50am
online	PHYS	PHYS273	TuTh 12:30pm 1:45pm	62	17	Introductory Physics: Waves	Abolhassan Jawahery	F 11:00am 11:50am
online	PHYS	PHYS273H	TuTh 12:30pm 1:45pm	62	17	Introductory Physics: Waves	Abolhassan Jawahery	F 11:00am 11:50am
online	PHYS	PHYS332	MWF 12:00pm 12:50pm	20	7	Physics for Life Sciences II	David Buehrle	M 2:00pm 5:00pm
online	PHYS	PHYS332	MWF 12:00pm 12:50pm	20	5	Physics for Life Sciences II	David Buehrle	W 2:00pm 5:00pm
online	PHYS	PHYS371	MW 11:00am 12:15pm	68	0	Modern Physics	Steven Anlage	
online	PHYS	PHYS373	TuTh 12:30pm 1:45pm	70	0	Mathematical Methods for Physics II	Zackaria Chacko	
online	PHYS	PHYS399D	F 9:00am 9:50am	8	8	Special Problems in Physics; Physics STEM Seminar II	Donna Hammer,Thomas Gleason	
online	PHYS	PHYS401	MWF 10:00am 10:50am	55	0	Quantum Physics I	Christopher Lobb	W 11:00am 11:50am
online	PHYS	PHYS402	MW 10:00am 10:50am	49	9	Quantum Physics II	Theodore Jacobson	MW 11:00am 11:50am
online	PHYS	PHYS404	MWF 9:00am 9:50am	60	1	Introduction to Statistical Thermodynamics	James Williams	
online	PHYS	PHYS410	TuTh 11:00am 12:15pm	65	0	Classical Mechanics	Adil Hassam	F 11:00am 11:50am
online	PHYS	PHYS411	TuTh 12:30pm 1:45pm	61	2	Intermediate Electricity and Magnetism	Victor Yakovenko	F 12:00pm 12:50pm
online	PHYS	PHYS475	MW 1:00pm 2:15pm	10	1	Introduction to Relativity, Gravitation and Cosmology	Bei Lok Hu	F 1:00pm 1:50pm
online	PHYS	PHYS499V	Th 4:00pm 6:15pm	60	60	Special Problems in Physics; Colloquium for Undergraduate Physics Majors	Instructor: TBA	
online	PHYS	PHYS601	TuTh 12:30pm 1:45pm	49	26	Theoretical Dynamics	Paulo Bedaque	
online	PHYS	PHYS604	TuTh 9:30am 10:45am	50	37	Methods of Mathematical Physics	James Drake	
online	PHYS	PHYS622	MW 10:00am 10:50am	67	34	Introduction to Quantum Mechanics I	Kaustubh Agashe	F 10:00am 11:50am
online	PHYS	PHYS624	TuTh 9:30am 10:45am	38	10	Advanced Quantum Mechanics	Anson Hook	
online	PHYS	PHYS626	WF 10:30am 11:45am	40	4	Modern Condensed Matter Physics II: Scaling and Renormalization	Jay Sau	
online	PHYS	PHYS675	MW 1:00pm 2:15pm	28	20	Introduction to Relativity, Gravitation and Cosmology	Bei Lok Hu	F 1:00pm 1:50pm
online	PHYS	PHYS709	Tu 1:15pm 2:30pm	30	25	Seminar in General Physics; Statistical Physics	John Weeks	
online	PHYS	PHYS715	TuTh 2:00pm 3:15pm	30	0	Chaotic Dynamics	Edward Ott	
online	PHYS	PHYS728	M 11:00am 12:50pm	30	10	Seminar in Atomic and Molecular Physics	Steven Rolston	
online	PHYS	PHYS732	MW 1:00pm 2:15pm	25	15	Introduction to Solid State Physics II	Maissam Barkeshli	
online	PHYS	PHYS738	Th 2:00pm 3:50pm	15	15	Seminar in Experimental Solid State Physics; Quantum Mechanical Many-Body Problems	Johnpierre Paglione	
online	PHYS	PHYS739	Tu 11:00am 12:15pm	15	11	Seminar in Theoretical Solid State Physics; Quantum Mechanical Many-Body Problems	Sankar Das Sarma	
online	PHYS	PHYS749	W 4:00pm 6:00pm	20	15	Seminar in Theoretical Nuclear Physics	Xiangdong Ji	
online	PHYS	PHYS758E	W 4:00pm 5:50pm	25	21	Seminar in Elementary Particles and Quantum Field Theory; Seminar in Elementary Particles and Quantum Field Theory	Alberto Belloni	
online	PHYS	PHYS759	M 3:00pm 4:00pm	15	5	Seminar in Elementary Particles and Quantum Field Theory	Kaustubh Agashe	
online	PHYS	PHYS769	W 4:00pm 5:15pm	20	16	Seminar in Plasma Physics	Adil Hassam	
online	PHYS	PHYS778	M 4:30pm 5:45pm	20	18	Seminar in Space and Cosmic Ray Physics	Eun-Suk Seo	
online	PHYS	PHYS780	W 1:00pm 1:50pm	25	12	Network Science Literature Survey Seminar	Michelle Girvan,Daniel Serrano	
online	PHYS	PHYS782	MW 11:00am 12:15pm	25	5	Interdisciplinary Research and Communication Practicum for Data-Driven Science	Michelle Girvan,Daniel Serrano	
online	PHYS	PHYS798B	Tu 3:30pm 6:00pm	160	160	Special Problems in Advanced Physics; Physics Colloquium	Thomas Cohen	
online	PHYS	PHYS798L	M 4:00pm 5:30pm	20	9	Special Problems in Advanced Physics; Biophysics	Arpita Upadhyaya	
online	PHYS	PHYS838C	M 4:00pm 5:50pm	50	35	Special Topics in Experimental Solid State Physics; Superconductivity, Quantum Materials and Nanoscience Seminar	Johnpierre Paglione	
online	PHYS	PHYS839A	F 4:00pm 7:00pm	20	19	Special Topics in Theoretical Solid State Physics; Theory of Low Dimensional Systems	Sankar Das Sarma	
online	PHYS	PHYS889E	M 3:00pm 3:50pm	25	10	Special Topics in Interdisciplinary Problems; Seminar in Physics Education Research	Chandra Turpen	
blended	PHYS	PHYS165	TuTh 9:30am 10:45am	38	0	Introduction to Programming in the Physical Sciences	Gregory Sullivan	
blended	PHYS	PHYS171	MWF 9:00am 9:50am	55	17	Introductory Physics: Mechanics and Relativity	Kara Hoffman	Th 9:00am 9:50am
blended	PHYS	PHYS171H	MWF 9:00am 9:50am	55	17	Introductory Physics: Mechanics and Relativity	Kara Hoffman	Th 9:00am 9:50am
blended	PHYS	PHYS276	M 2:00pm 5:50pm	12	2	Experimental Physics II:  Electricity and Magnetism	Sarah Eno	
blended	PHYS	PHYS276	Tu 2:00pm 5:50pm	12	7	Experimental Physics II:  Electricity and Magnetism	Sarah Eno	
blended	PHYS	PHYS276	Th 2:00pm 5:50pm	12	0	Experimental Physics II:  Electricity and Magnetism	Norbert Linke	
blended	PHYS	PHYS276	W 2:00pm 5:50pm	12	5	Experimental Physics II:  Electricity and Magnetism	Norbert Linke	
blended	PHYS	PHYS375	M 2:00pm 2:50pm	14	0	Experimental Physics III: Electromagnetic Waves, Optics and Modern Physics	Min Ouyang,Manuel Franco Sevilla	M 3:00pm 5:50pm
blended	PHYS	PHYS375	M 2:00pm 2:50pm	14	0	Experimental Physics III: Electromagnetic Waves, Optics and Modern Physics	Min Ouyang,Manuel Franco Sevilla	W 3:00pm 5:50pm
blended	PHYS	PHYS375	M 2:00pm 2:50pm	14	1	Experimental Physics III: Electromagnetic Waves, Optics and Modern Physics	Min Ouyang,Manuel Franco Sevilla	Tu 3:00pm 5:50pm
blended	PHYS	PHYS375	M 2:00pm 2:50pm	14	8	Experimental Physics III: Electromagnetic Waves, Optics and Modern Physics	Min Ouyang,Manuel Franco Sevilla	Th 3:00pm 5:50pm
blended	PHYS	PHYS431	MW 5:00pm 6:15pm	15	11	Introduction to Solid State Physics	Ichiro Takeuchi	
blended	PHYS	PHYS467	TuTh 9:30am 10:45am	40	10	Introduction to Quantum Technology	James Williams	
blended	PHYS	PHYS485	MF 2:00pm 2:50pm	24	2	Electronic Circuits	Daniel Lathrop	W 1:00pm 4:50pm
blended	PHYS	PHYS485	MF 2:00pm 2:50pm	14	2	Electronic Circuits	Daniel Lathrop	Tu 1:00pm 4:50pm
blended	PHYS	PHYS685	MF 2:00pm 2:50pm	24	2	Research Electronics	Daniel Lathrop	W 1:00pm 4:50pm
blended	PHYS	PHYS685	MF 2:00pm 2:50pm	14	2	Research Electronics	Daniel Lathrop	Tu 1:00pm 4:50pm
blended	PHYS	PHYS721	WF 2:30pm 3:45pm	25	7	Atomic and Optical Physics I (Survey)	Alicia Kollar	
in person	PLCY	PLCY203	MW 7:30pm 8:45pm	40	3	Liberty and Justice for All: Ethics and Moral Issues in Public Policy	Mathew Feehan	
in person	PLCY	PLCY401	Tu 6:00pm 8:30pm	40	5	Contemporary Issues in Public Policy	Mathew Feehan	
online	PLCY	PLCY100	MW 1:00pm 1:50pm	28	2	Foundations of Public Policy	M Apolonia Calderon	F 10:00am 10:50am
online	PLCY	PLCY100	MW 1:00pm 1:50pm	28	1	Foundations of Public Policy	M Apolonia Calderon	F 10:00am 10:50am
online	PLCY	PLCY100	MW 1:00pm 1:50pm	28	0	Foundations of Public Policy	M Apolonia Calderon	F 11:00am 11:50am
online	PLCY	PLCY100	MW 1:00pm 1:50pm	28	1	Foundations of Public Policy	M Apolonia Calderon	F 11:00am 11:50am
online	PLCY	PLCY100	MW 2:00pm 2:50pm	28	0	Foundations of Public Policy	M Apolonia Calderon	F 12:00pm 12:50pm
online	PLCY	PLCY100	MW 2:00pm 2:50pm	28	1	Foundations of Public Policy	M Apolonia Calderon	F 12:00pm 12:50pm
online	PLCY	PLCY100	MW 2:00pm 2:50pm	28	0	Foundations of Public Policy	M Apolonia Calderon	F 1:00pm 1:50pm
online	PLCY	PLCY101	MW 11:00am 11:50am	25	0	Great Thinkers on Public Policy	Gregory Ramsay	F 11:00am 11:50am
online	PLCY	PLCY101	MW 11:00am 11:50am	25	0	Great Thinkers on Public Policy	Gregory Ramsay	F 12:00pm 12:50pm
online	PLCY	PLCY101	MW 11:00am 11:50am	25	0	Great Thinkers on Public Policy	Gregory Ramsay	F 1:00pm 1:50pm
online	PLCY	PLCY201	TuTh 2:00pm 3:15pm	96	29	Public Leaders and Active Citizens	Susannah Washburn	
online	PLCY	PLCY201	Tu 5:15pm 7:45pm	59	0	Public Leaders and Active Citizens	Nancy Lineman	
online	PLCY	PLCY201	TuTh 2:00pm 3:15pm	64	0	Public Leaders and Active Citizens	Anne Kaiser	
online	PLCY	PLCY201	TuTh 3:00pm 4:15pm	40	3	Public Leaders and Active Citizens	Tiffany Ford	
online	PLCY	PLCY201	TuTh 4:30pm 5:45pm	40	4	Public Leaders and Active Citizens	Tiffany Ford	
online	PLCY	PLCY203	TuTh 12:30pm 1:45pm	40	0	Liberty and Justice for All: Ethics and Moral Issues in Public Policy	Jennifer Littlefield	
online	PLCY	PLCY203	Th 6:00pm 8:30pm	40	0	Liberty and Justice for All: Ethics and Moral Issues in Public Policy	Daniel Levine	
online	PLCY	PLCY213	TuTh 3:30pm 4:45pm	40	1	Foundations of Nonprofit Leadership and Social Innovation	Robert Grimm	
online	PLCY	PLCY213	W 3:00pm 5:30pm	40	0	Foundations of Nonprofit Leadership and Social Innovation	Alexander Counts	
online	PLCY	PLCY214	TuTh 2:00pm 3:15pm	65	19	Leading and Investing in Social Change: Re-defining and Experimenting with Philanthropy	Patricia Bory	
online	PLCY	PLCY300	TuTh 9:30am 10:45am	40	0	Governance: Collective Action in the Public Interest	Alana Hackshaw	
online	PLCY	PLCY300	TuTh 12:30pm 1:45pm	40	0	Governance: Collective Action in the Public Interest	Alana Hackshaw	
online	PLCY	PLCY301	TuTh 12:30pm 1:45pm	165	0	Sustainability	Caroline Boules	
online	PLCY	PLCY302	W 4:15pm 6:45pm	25	2	Examining Pluralism in Public Policy	Eric Luedtke	
online	PLCY	PLCY302	M 2:00pm 4:30pm	35	0	Examining Pluralism in Public Policy	Alana Hackshaw	
online	PLCY	PLCY302	MW 6:00pm 7:15pm	35	0	Examining Pluralism in Public Policy	Chloe Schwenke	
online	PLCY	PLCY304	TuTh 12:30pm 1:45pm	30	0	Evaluating Evidence: Finding Truth in Numbers	Michael Busse	F 10:00am 10:50am
